3.3 5.00000e-02	1.0000e+04	1.000e+07	1.209e+07	3.892e-08	2.524e+00	1.000e+00
3.4 5.00000e-02	1.0000e+04	1.000e+07	1.209e+07	4.460e-08	3.089e+00	1.000e+00
3.5 5.00000e-02	1.0000e+04	1.000e+07	1.209e+07	5.163e-08	3.800e+00	1.000e+00
3.6 5.00000e-02	1.0000e+04	1.000e+07	1.209e+07	6.034e-08	4.696e+00	1.000e+00
3.7 5.00000e-02	1.0000e+04	1.000e+07	1.209e+07	7.116e-08	5.826e+00	1.000e+00
3.8 5.00000e-02	1.0000e+04	1.000e+07	1.209e+07	8.464e-08	7.248e+00	1.000e+00
3.9 5.00000e-02	1.0000e+04	1.000e+07	1.209e+07	1.015e-07	9.040e+00	1.000e+00
4.0 5.00000e-02	1.0000e+04	1.000e+07	1.209e+07	1.225e-07	1.130e+01	1.000e+00
4.1 5.00000e-02	1.0000e+04	1.000e+07	1.209e+07	1.489e-07	1.414e+01	1.000e+00
4.2 5.00000e-02	1.0000e+04	1.000e+07	1.209e+07	1.821e-07	1.772e+01	1.000e+00
4.3 5.00000e-02	1.0000e+04	1.000e+07	1.209e+07	2.238e-07	2.222e+01	1.000e+00
4.4 5.00000e-02	1.0000e+04	1.000e+07	1.209e+07	2.762e-07	2.789e+01	1.000e+00
4.5 5.00000e-02	1.0000e+04	1.000e+07	1.209e+07	3.421e-07	3.503e+01	1.000e+00
4.6 5.00000e-02	1.0000e+04	1.000e+07	1.209e+07	4.250e-07	4.402e+01	1.000e+00
4.7 5.00000e-02	1.0000e+04	1.000e+07	1.209e+07	5.294e-07	5.533e+01	1.000e+00
4.8 5.00000e-02	1.0000e+04	1.000e+07	1.209e+07	6.607e-07	6.958e+01	1.000e+00
4.9 5.00000e-02	1.0000e+04	1.000e+07	1.209e+07	8.262e-07	8.751e+01	1.000e+00
5.0 5.00000e-02	1.0000e+04	1.000e+07	1.209e+07	1.034e-06	1.101e+02	1.000e+00
